#Parameters = {ApertureA=7300; ApertureB=6000; Horn_Height=7300; ProbeHeight=1000; ProbeL=2000; ProbeR=30; ProbeRin=70; ProbeRout=72; Thickness=3; WGH=3540; WGL=3000; WGW=2000}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
0.050000000745058	-2.8788606914429
0.050050001591444	-2.9137454594488
0.050099998712540	-2.9489773681908
0.050149999558926	-2.9845659941067
0.050200000405312	-3.0205232349192
0.050250001251698	-3.0568627188105
0.050299998372793	-3.0935974149302
0.050349999219179	-3.1307385363290
0.050400000065565	-3.1682994051784
0.050450000911951	-3.2062958888896
0.050500001758337	-3.2447373776546
0.050549998879433	-3.2836377777024
0.050599999725819	-3.3230109119493
0.050650000572205	-3.3628630308031
0.050700001418591	-3.4032088559785
0.050749998539686	-3.4440555159455
0.050799999386072	-3.4854071417154
0.050850000232458	-3.5272739167909
0.050900001078844	-3.5696586674708
0.050949998199940	-3.6125640830387
0.050999999046326	-3.6559890307752
0.051049999892712	-3.6999345748600
0.051100000739098	-3.7443942730613
0.051150001585484	-3.7893658686335
0.051199998706579	-3.8348395085283
0.051249999552965	-3.8808068399540
0.051300000399351	-3.9272541271622
0.051350001245737	-3.9741716769717
0.051399998366833	-4.0215402782554
0.051449999213219	-4.0693427958416
0.051500000059605	-4.1175608652201
0.051550000905991	-4.1661710716974
0.051600001752377	-4.2151545332934
0.051649998873472	-4.2644829703293
0.051699999719858	-4.3141345540357
0.051750000566244	-4.3640813138018
0.051800001412630	-4.4142957709302
0.051849998533726	-4.4647498095817
0.051899999380112	-4.5154158517625
0.051950000226498	-4.5662634800787
0.052000001072884	-4.6172647837147
0.052049998193979	-4.6683913843812
0.052099999040365	-4.7196112222404
0.052149999886751	-4.7709010008870
0.052200000733137	-4.8222283821177
0.052250001579523	-4.8735703907602
0.052299998700619	-4.9249001082523
0.052349999547005	-4.9761910357319
0.052400000393391	-5.0274207836810
0.052450001239777	-5.0785674913271
0.052499998360872	-5.1296106227272
0.052549999207258	-5.1805292722057
0.052600000053644	-5.2313067634073
0.052650000900030	-5.2819294436810
0.052700001746416	-5.3323773514895
0.052749998867512	-5.3826413052318
0.052799999713898	-5.4327071788673
0.052850000560284	-5.4825667361318
0.052900001406670	-5.5322084215977
0.052949998527765	-5.5816275825439
0.052999999374151	-5.6308131610090
0.053050000220537	-5.6797624676567
0.053100001066923	-5.7284709756892
0.053149998188019	-5.7769316467474
0.053199999034405	-5.8251418922692
0.053249999880791	-5.8730971498167
0.053300000727177	-5.9207953870892
0.053350001573563	-5.9682304694231
0.053399998694658	-6.0154000400911
0.053449999541044	-6.0623010081005
0.053500000387430	-6.1089255492356
0.053550001233816	-6.1552716568831
0.053599998354912	-6.2013326615706
0.053649999201298	-6.2470988218612
0.053700000047684	-6.2925664256871
0.053750000894070	-6.3377225770123
0.053800001740456	-6.3825615496092
0.053849998861551	-6.4270679632434
0.053899999707937	-6.4712343279741
0.053950000554323	-6.5150454475669
0.054000001400709	-6.5584880930442
0.054049998521805	-6.6015465021978
0.054099999368191	-6.6442066364186
0.054150000214577	-6.6864515659990
0.054200001060963	-6.7282661032554
0.054249998182058	-6.7696322419710
0.054299999028444	-6.8105337395600
0.054349999874830	-6.8509526483642
0.054400000721216	-6.8908728927962
0.054450001567602	-6.9302798087520
0.054499998688698	-6.9691555919073
0.054549999535084	-7.0074871161857
0.054600000381470	-7.0452604959150
0.054650001227856	-7.0824634634142
0.054699998348951	-7.1190851712378
