#Parameters = {R=10001}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
0.050000000745058	-7.7451652441396
0.050149999558926	-7.8533683671252
0.050299998372793	-7.9593386933121
0.050450000911951	-8.0624312118901
0.050599999725819	-8.1621622128719
0.050749998539686	-8.2582413835142
0.050900001078844	-8.3506010499052
0.051049999892712	-8.4393928726521
0.051199998706579	-8.5249815967734
0.051350001245737	-8.6079377520058
0.051500000059605	-8.6889930671412
0.051649998873472	-8.7690175822407
0.051800001412630	-8.8489634624005
0.051950000226498	-8.9298272248664
0.052099999040365	-9.0125974281096
0.052250001579523	-9.0982162727783
0.052400000393391	-9.1875311992539
0.052549999207258	-9.2812689634490
0.052700001746416	-9.3800019517241
0.052850000560284	-9.4841275968972
0.052999999374151	-9.5938512978204
0.053149998188019	-9.7091819722735
0.053300000727177	-9.8299227358467
0.053449999541044	-9.9556823735851
0.053599998354912	-10.085887479209
0.053750000894070	-10.219802481444
0.053899999707937	-10.356550024430
0.054049998521805	-10.495160406821
0.054200001060963	-10.634604944121
0.054349999874830	-10.773849975846
0.054499998688698	-10.911905507627
0.054650001227856	-11.047886141297
0.054800000041723	-11.181065216665
0.054949998855591	-11.310908243590
0.055100001394749	-11.437125390747
0.055250000208616	-11.559689617349
0.055399999022484	-11.678840166700
0.055550001561642	-11.795078845091
0.055700000375509	-11.909151566964
0.055849999189377	-12.022000727343
0.056000001728535	-12.134720617945
0.056150000542402	-12.248511418441
0.056299999356270	-12.364611536704
0.056449998170137	-12.484247662830
0.056600000709295	-12.608579184100
0.056749999523163	-12.738652328559
0.056899998337030	-12.875354475630
0.057050000876188	-13.019388522128
0.057199999690056	-13.171240063902
0.057349998503923	-13.331155773749
0.057500001043081	-13.499137949372
0.057649999856949	-13.674936673998
0.057799998670816	-13.858053783977
0.057950001209974	-14.047753223688
0.058100000023842	-14.243089058874
0.058249998837709	-14.442935737292
0.058400001376867	-14.646031821449
0.058550000190735	-14.851037936182
0.058699999004602	-15.056606192884
0.058850001543760	-15.261454948330
0.059000000357628	-15.464448172702
0.059149999171495	-15.664673756837
0.059300001710653	-15.861517203171
0.059450000524521	-16.054715583787
0.059599999338388	-16.244395886942
0.059749998152256	-16.431086371784
0.059900000691414	-16.615706746541
0.060049999505281	-16.799529229732
0.060199998319149	-16.984121356964
0.060350000858307	-17.171278654981
0.060499999672174	-17.362941925265
0.060649998486042	-17.561117816726
0.060800001025200	-17.767802794204
0.060949999839067	-17.984910836247
0.061099998652935	-18.214216073376
0.061250001192093	-18.457291609764
0.061400000005960	-18.715478166268
0.061549998819828	-18.989840644383
0.061700001358986	-19.281141276030
0.061850000172853	-19.589819535668
0.061999998986721	-19.915969929455
0.062150001525879	-20.259339529424
0.062300000339746	-20.619317671279
0.062449999153614	-20.994952518793
0.062600001692772	-21.384975115858
0.062749996781349	-21.787847727163
0.062899999320507	-22.201843142212
0.063050001859665	-22.625152513388
0.063199996948242	-23.056032196139
0.063349999487400	-23.492980477796
0.063500002026558	-23.934945917707
0.063649997115135	-24.381540697438
0.063799999654293	-24.833255766866
0.063950002193451	-25.291646165052
0.064099997282028	-25.759487526648
0.064249999821186	-26.240872163931
0.064400002360344	-26.741283280279
0.064549997448921	-27.267640055631
0.064699999988079	-27.828376232846
0.064850002527237	-28.433566151821
0.064999997615814	-29.095202105632
0.065150000154972	-29.827682963787
0.065300002694130	-30.648633898012
0.065449997782707	-31.580288774526
0.065600000321865	-32.651754487196
0.065750002861023	-33.902825581336
0.065899997949600	-35.390537837370
0.066050000488758	-37.200516826557
0.066200003027916	-39.464759189085
0.066349998116493	-42.366534400989
0.066500000655651	-45.871790474223
0.066650003194809	-47.701561306326
0.066799998283386	-45.089535603171
0.066950000822544	-41.737525213299
0.067100003361702	-39.072418049453
0.067249998450279	-36.997437038961
0.067400000989437	-35.337425497783
0.067550003528595	-33.972955763267
0.067699998617172	-32.826246905432
0.067850001156330	-31.844810541657
0.068000003695488	-30.991526671508
0.068149998784065	-30.238933906961
0.068300001323223	-29.565912197925
0.068449996411800	-28.955718829428
0.068599998950958	-28.394801679274
0.068750001490116	-27.872095414689
0.068899996578693	-27.378599742697
0.069049999117851	-26.907128449781
0.069200001657009	-26.452141244275
0.069349996745586	-26.009605488815
0.069499999284744	-25.576862484016
0.069650001823902	-25.152445952892
0.069799996912479	-24.735901388369
0.069949999451637	-24.327563859231
0.070100001990795	-23.928336489252
0.070249997079372	-23.539484760678
0.070399999618530	-23.162439812624
0.070550002157688	-22.798648955382
0.070699997246265	-22.449446741043
0.070849999785423	-22.115965932740
0.071000002324581	-21.799076818637
0.071149997413158	-21.499352720780
0.071299999952316	-21.217050687209
0.071450002491474	-20.952106393669
0.071599997580051	-20.704145795428
0.071750000119209	-20.472498157989
0.071900002658367	-20.256215774353
0.072049997746944	-20.054104036629
0.072200000286102	-19.864754161613
0.072350002825260	-19.686580775219
0.072499997913837	-19.517876834813
0.072650000452995	-19.356855309649
0.072800002992153	-19.201723524169
0.072949998080730	-19.050736562452
0.073100000619888	-18.902271531267
0.073250003159046	-18.754887861718
0.073399998247623	-18.607392468045
0.073550000786781	-18.458879339344
0.073700003325939	-18.308762159591
0.073849998414516	-18.156792332497
0.074000000953674	-18.003045758831
0.074150003492832	-17.847897588475
0.074299998581409	-17.691980256661
0.074450001120567	-17.536126918428
0.074600003659725	-17.381309550919
0.074749998748302	-17.228570625972
0.074900001287460	-17.078963374029
0.075049996376038	-16.933488305250
0.075199998915195	-16.793049292420
0.075350001454353	-16.658409515717
0.075499996542931	-16.530157724294
0.075649999082088	-16.408695862098
0.075800001621246	-16.294214883819
0.075949996709824	-16.186704321902
0.076099999248981	-16.085946671770
0.076250001788139	-15.991532809406
0.076399996876717	-15.902883731457
0.076549999415874	-15.819270116089
0.076700001955032	-15.739850354520
0.076849997043610	-15.663700069971
0.076999999582767	-15.589859633405
0.077150002121925	-15.517372322979
0.077299997210503	-15.445329319134
0.077449999749660	-15.372918708529
0.077600002288818	-15.299458009759
0.077749997377396	-15.224429091470
0.077899999916553	-15.147501002772
0.078050002455711	-15.068541075629
0.078199997544289	-14.987618478126
0.078350000083447	-14.904991687609
0.078500002622604	-14.821083574613
0.078649997711182	-14.736455345628
0.078800000250340	-14.651770665870
0.078950002789497	-14.567746100616
0.079099997878075	-14.485124739241
0.079250000417233	-14.404621595691
0.079400002956390	-14.326896801116
0.079549998044968	-14.252519343044
0.079700000584126	-14.181944133857
0.079850003123283	-14.115496141410
0.079999998211861	-14.053350287502
0.080150000751019	-13.995528872071
0.080300003290176	-13.941911385002
0.080449998378754	-13.892225684329
0.080600000917912	-13.846074746559
0.080750003457069	-13.802948714291
0.080899998545647	-13.762251015744
0.081050001084805	-13.723324239948
0.081200003623962	-13.685481574551
0.081349998712540	-13.648045184828
0.081500001251698	-13.610372825063
0.081649996340275	-13.571895439460
0.081799998879433	-13.532140153253
0.081950001418591	-13.490759361691
0.082099996507168	-13.447546608087
0.082249999046326	-13.402441893796
0.082400001585484	-13.355537819564
0.082549996674061	-13.307064352522
0.082699999213219	-13.257377856446
0.082850001752377	-13.206937536593
0.082999996840954	-13.156275699600
0.083149999380112	-13.105967965239
0.083300001919270	-13.056602046731
0.083449997007847	-13.008750505459
0.083599999547005	-12.962932874993
0.083750002086163	-12.919601311608
0.083899997174740	-12.879114877079
0.084049999713898	-12.841721772824
0.084200002253056	-12.807554589746
0.084349997341633	-12.776624282537
0.084499999880791	-12.748817727977
0.084650002419949	-12.723905779873
0.084799997508526	-12.701557650931
0.084950000047684	-12.681351768966
0.085100002586842	-12.662800800194
0.085249997675419	-12.645370686933
0.085400000214577	-12.628510091661
0.085550002753735	-12.611677191105
0.085699997842312	-12.594368644815
0.085850000381470	-12.576140820456
0.086000002920628	-12.556638123715
0.086149998009205	-12.535610295883
0.086300000548363	-12.512921188774
0.086450003087521	-12.488560577262
0.086599998176098	-12.462639187236
0.086750000715256	-12.435383169311
0.086900003254414	-12.407117650198
0.087049998342991	-12.378250832558
0.087200000882149	-12.349246324337
0.087350003421307	-12.320602247807
0.087499998509884	-12.292821887507
0.087650001049042	-12.266386190446
0.087800003588200	-12.241737939215
0.087949998676777	-12.219248614925
0.088100001215935	-12.199211470240
0.088249996304512	-12.181823692290
0.088399998843670	-12.167179571112
0.088550001382828	-12.155266058688
