#Parameters = {ApertureA=7300; ApertureB=6000; Horn_Height=7300; ProbeHeight=1333; ProbeL=2000; ProbeR=23.5; ProbeRin=69.2; ProbeRout=72; R=10000; Thickness=3; WGH=3200; WGL=3000; WGW=2000}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
0.050000000745058	-3.4613979997996
0.050050001591444	-3.5080445864143
0.050099998712540	-3.5555612736781
0.050149999558926	-3.6039489928138
0.050200000405312	-3.6532061117175
0.050250001251698	-3.7033360935465
0.050299998372793	-3.7543351533293
0.050349999219179	-3.8062018792578
0.050400000065565	-3.8589344519680
0.050450000911951	-3.9125248985930
0.050500001758337	-3.9669685396971
0.050549998879433	-4.0222621647094
0.050599999725819	-4.0784006284311
0.050650000572205	-4.1353769693087
0.050700001418591	-4.1931843892336
0.050749998539686	-4.2518198592907
0.050799999386072	-4.3112790013714
0.050850000232458	-4.3715567610962
0.050900001078844	-4.4326514439259
0.050949998199940	-4.4945604551615
0.050999999046326	-4.5572842134847
0.051049999892712	-4.6208231711757
0.051100000739098	-4.6851784182172
0.051150001585484	-4.7503542439738
0.051199998706579	-4.8163588612379
0.051249999552965	-4.8831948881272
0.051300000399351	-4.9508746194513
0.051350001245737	-5.0194069851402
0.051399998366833	-5.0888075555210
0.051449999213219	-5.1590844623674
0.051500000059605	-5.2302588143282
0.051550000905991	-5.3023466056680
0.051600001752377	-5.3753633771987
0.051649998873472	-5.4493348000180
0.051699999719858	-5.5242770615503
0.051750000566244	-5.6002144145088
0.051800001412630	-5.6771708005076
0.051849998533726	-5.7551681828423
0.051899999380112	-5.8342316674902
0.051950000226498	-5.9143861280307
0.052000001072884	-5.9956542939004
0.052049998193979	-6.0780611098065
0.052099999040365	-6.1616323583973
0.052149999886751	-6.2463868118108
0.052200000733137	-6.3323487258234
0.052250001579523	-6.4195368697082
0.052299998700619	-6.5079713667206
0.052349999547005	-6.5976680299183
0.052400000393391	-6.6886407577854
0.052450001239777	-6.7809042452172
0.052499998360872	-6.8744680767378
0.052549999207258	-6.9693352409951
0.052600000053644	-7.0655143504492
0.052650000900030	-7.1630022368462
0.052700001746416	-7.2617966268675
0.052749998867512	-7.3618918388128
0.052799999713898	-7.4632747370820
0.052850000560284	-7.5659319398655
0.052900001406670	-7.6698435555437
0.052949998527765	-7.7749842336935
0.052999999374151	-7.8813277402074
0.053050000220537	-7.9888408173569
0.053100001066923	-8.0974846000088
0.053149998188019	-8.2072193585530
0.053199999034405	-8.3179961160009
0.053249999880791	-8.4297626288492
0.053300000727177	-8.5424626250957
0.053350001573563	-8.6560351335481
0.053399998694658	-8.7704141889136
0.053449999541044	-8.8855287623448
0.053500000387430	-9.0013029780614
0.053550001233816	-9.1176596433810
0.053599998354912	-9.2345124059224
0.053649999201298	-9.3517778027410
0.053700000047684	-9.4693606604828
0.053750000894070	-9.5871678589011
0.053800001740456	-9.7051009799524
0.053849998861551	-9.8230601132355
0.053899999707937	-9.9409407331407
0.053950000554323	-10.058638191269
